Device_ID,Device_Type,Purchase_Date,Manufacturer,Model,Country,Maintenance_Report,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class
MD13340,ECG Machine,2019-02-23,MediTech,Model-900,Germany,Routine check completed.,0.9840285854234452,4207.152344149611,4.113552968601682,3,1,0
MD13341,Defibrillator,2019-02-24,CardioSync,Model-900,India,Battery wear detected.,4.298681226245452,3796.1155745600254,9.277314554989127,3,3,1
MD13342,Ventilator,2019-02-25,MediTech,Model-900,India,Routine check completed.,3.466339779010057,6227.514365517103,13.256986413626866,4,3,1
MD13343,Defibrillator,2019-02-26,HealthCorp,Model-900,UK,Component replaced after overheating.,5.43630101073864,4123.526180480516,2.515596789074083,2,1,1
MD13344,MRI Scanner,2019-02-27,MediTech,Model-600,Japan,Routine check completed.,9.335162195628184,9740.691269730776,33.5300863805945,4,9,3
MD13345,Ventilator,2019-02-28,BioSystems,Model-450,Japan,Voltage spike observed.,13.465943134883414,10307.171648835812,18.61509270527878,6,7,3
MD13346,MRI Scanner,2019-03-01,BioSystems,Model-450,UK,Voltage spike observed.,7.632593922884021,9606.250958475675,14.32114913960869,3,4,2
MD13347,Defibrillator,2019-03-02,MediTech,Model-600,Germany,Voltage spike observed.,6.630806319406397,9091.43196257732,30.283435261509915,5,5,3
MD13348,Defibrillator,2019-03-03,CardioSync,Model-100,Germany,Battery wear detected.,2.757213003516966,3620.0134832317535,14.971733663604256,4,1,1
MD13349,MRI Scanner,2019-03-04,MediTech,Model-900,UK,Component replaced after overheating.,7.569510009808008,8532.225050098641,22.92593585595423,4,3,2
MD13350,ECG Machine,2019-03-05,CardioSync,Model-100,Germany,Battery wear detected.,8.410726687747255,6366.568452543684,14.341618362343546,3,4,2
MD13351,MRI Scanner,2019-03-06,HealthCorp,Model-900,Germany,Component replaced after overheating.,11.11762703850146,11735.693714834184,25.72237184302051,4,6,3
MD13352,ECG Machine,2019-03-07,BioSystems,Model-600,UK,Voltage spike observed.,6.496769156893851,7514.882761292855,9.120015675331937,3,1,1
MD13353,Ventilator,2019-03-08,MediTech,Model-900,Germany,Voltage spike observed.,2.3806806426908134,3551.81737682262,3.54125818075816,2,2,0
MD13354,MRI Scanner,2019-03-09,MediTech,Model-100,USA,Component replaced after overheating.,10.215425287383024,8064.19166306647,22.58824341654437,5,4,2
MD13355,Defibrillator,2019-03-10,HealthCorp,Model-450,Germany,Voltage spike observed.,2.3234619870656736,1893.5003106768904,8.638550544703712,1,1,0
MD13356,Ventilator,2019-03-11,BioSystems,Model-900,UK,Battery wear detected.,1.933577092932366,5417.687895248543,3.492349322871454,1,0,0
MD13357,MRI Scanner,2019-03-12,HealthCorp,Model-450,Germany,Routine check completed.,7.079092917666424,9178.46384847716,15.167515920131716,5,5,2
MD13358,Ventilator,2019-03-13,MediTech,Model-600,Germany,Voltage spike observed.,6.386742984417161,4692.867465014928,17.075546198843323,3,1,1
MD13359,Defibrillator,2019-03-14,MediTech,Model-450,Japan,Component replaced after overheating.,0.1556113576990276,4542.347058184666,3.001780869146694,1,0,0
MD13360,Defibrillator,2019-03-15,HealthCorp,Model-100,Japan,Operational lag reported.,6.715703323675817,11029.22286961858,23.182378115681367,5,3,2
MD13361,Defibrillator,2019-03-16,BioSystems,Model-100,Japan,Voltage spike observed.,8.336382881400795,9576.970651613625,42.9562955720314,5,5,3
MD13362,MRI Scanner,2019-03-17,BioSystems,Model-100,UK,Battery wear detected.,2.090959690731593,3492.5113486732544,3.6655117959504655,2,1,0
MD13363,Defibrillator,2019-03-18,MediTech,Model-450,Germany,Voltage spike observed.,4.953983029947815,4281.389833719246,2.803056393189175,4,2,1
MD13364,ECG Machine,2019-03-19,CardioSync,Model-100,Japan,Battery wear detected.,8.053928361828245,3255.506481196421,11.420226303681886,2,3,1
MD13365,Defibrillator,2019-03-20,CardioSync,Model-100,UK,Voltage spike observed.,8.425588579361786,8201.090678260185,16.403089713960927,3,5,2
MD13366,Ventilator,2019-03-21,HealthCorp,Model-450,UK,Operational lag reported.,8.597745977651881,12232.593257356544,28.476127133639057,5,6,3
MD13367,Ventilator,2019-03-22,BioSystems,Model-900,Japan,Voltage spike observed.,10.079515320748024,8094.221486647828,28.61533190317023,6,5,3
MD13368,MRI Scanner,2019-03-23,HealthCorp,Model-100,India,Voltage spike observed.,10.512401256500675,9250.56675128212,9.061544954729602,5,4,2
MD13369,ECG Machine,2019-03-24,BioSystems,Model-450,Germany,Voltage spike observed.,6.37989675314399,7117.087960027538,33.28031635765735,4,7,3
MD13370,Ventilator,2019-03-25,MediTech,Model-450,India,Voltage spike observed.,10.43725020394093,11807.334374227905,35.380033764307434,4,7,3
MD13371,Defibrillator,2019-03-26,CardioSync,Model-600,USA,Component replaced after overheating.,9.304285387387004,9695.722866892656,26.535606156099934,5,7,3
MD13372,ECG Machine,2019-03-27,BioSystems,Model-600,USA,Voltage spike observed.,13.400598249507947,7778.726883990744,9.59819398463546,5,7,3
MD13373,Ventilator,2019-03-28,MediTech,Model-900,USA,Operational lag reported.,4.152054793485754,7404.250411491925,8.513869289360263,4,2,1
MD13374,MRI Scanner,2019-03-29,MediTech,Model-600,India,Routine check completed.,8.002726166832973,8357.112191026466,17.078133715571397,5,3,2
MD13375,Ventilator,2019-03-30,BioSystems,Model-900,Japan,Battery wear detected.,4.04198944358333,6259.358465857515,5.729604188259272,4,2,1
MD13376,Defibrillator,2019-03-31,CardioSync,Model-450,Japan,Routine check completed.,6.353879943525167,6902.574709720129,22.33971262818104,3,3,2
MD13377,MRI Scanner,2019-04-01,CardioSync,Model-100,India,Component replaced after overheating.,1.7500196300729736,1787.7431980095698,7.150959899148585,1,2,0
MD13378,ECG Machine,2019-04-02,CardioSync,Model-900,UK,Component replaced after overheating.,9.41154840037838,8503.988976599152,24.81031512504167,5,7,3
MD13379,MRI Scanner,2019-04-03,HealthCorp,Model-900,Germany,Routine check completed.,9.418506473976926,12207.21913961879,48.00357679769324,4,7,3
MD13380,Defibrillator,2019-04-04,HealthCorp,Model-900,UK,Operational lag reported.,5.18693658381279,5775.088512287421,6.333046990233532,3,1,1
MD13381,MRI Scanner,2019-04-05,MediTech,Model-600,India,Component replaced after overheating.,3.7168045652195816,4427.924739165445,8.912982174231017,3,1,1
MD13382,MRI Scanner,2019-04-06,BioSystems,Model-450,Japan,Battery wear detected.,4.734540291300039,4462.726968187086,7.610750476563647,2,2,0
MD13383,MRI Scanner,2019-04-07,CardioSync,Model-450,UK,Operational lag reported.,4.671193515985788,6986.411005199673,12.864185718033864,4,5,2
MD13384,Defibrillator,2019-04-08,HealthCorp,Model-450,USA,Voltage spike observed.,7.330222498492256,9858.288806955485,22.68035096377262,4,3,2
MD13385,Ventilator,2019-04-09,BioSystems,Model-450,UK,Battery wear detected.,7.054140157136407,6064.993881243081,14.963763898405537,3,5,2
MD13386,Ventilator,2019-04-10,HealthCorp,Model-100,India,Battery wear detected.,5.937608505484535,7120.755672011773,18.776042840395984,4,4,2
MD13387,Ventilator,2019-04-11,HealthCorp,Model-600,Germany,Routine check completed.,9.51290138942301,7064.1707337058015,21.84467784161524,3,3,2
MD13388,Ventilator,2019-04-12,CardioSync,Model-450,Japan,Battery wear detected.,7.53841817005865,4941.80894230882,9.22371242836469,3,3,1
MD13389,ECG Machine,2019-04-13,HealthCorp,Model-450,USA,Voltage spike observed.,9.36644820232841,9732.037177310898,30.68549850846955,5,8,3
MD13390,ECG Machine,2019-04-14,CardioSync,Model-900,Japan,Operational lag reported.,11.447192307468043,11153.409757766292,32.887089876320054,5,6,3
MD13391,Defibrillator,2019-04-15,BioSystems,Model-450,USA,Battery wear detected.,1.937836395990815,4164.602393963844,6.5757843554206845,1,2,0
MD13392,ECG Machine,2019-04-16,MediTech,Model-100,Germany,Operational lag reported.,6.118761352740415,5230.056988082207,13.512319804412686,4,2,1
MD13393,Defibrillator,2019-04-17,BioSystems,Model-600,USA,Voltage spike observed.,8.888366789962308,7956.299396145888,10.66224452478432,4,3,2
MD13394,MRI Scanner,2019-04-18,CardioSync,Model-600,Germany,Routine check completed.,6.974137650238145,1771.0825173732496,13.807078338867786,4,1,1
MD13395,MRI Scanner,2019-04-19,BioSystems,Model-100,Germany,Routine check completed.,13.115168697169874,10616.665852657308,25.352276732945278,5,5,3
MD13396,Defibrillator,2019-04-20,BioSystems,Model-900,Germany,Battery wear detected.,3.3757750193542657,4981.909603049829,10.919521052636725,4,1,1
MD13397,ECG Machine,2019-04-21,CardioSync,Model-450,USA,Operational lag reported.,4.292710872862831,10385.573657571184,34.68864004646032,4,9,3
MD13398,ECG Machine,2019-04-22,BioSystems,Model-900,Japan,Voltage spike observed.,13.21457834738496,11215.490279280191,24.113403882262453,5,7,3
MD13399,Ventilator,2019-04-23,HealthCorp,Model-900,Japan,Routine check completed.,6.322829552649548,9495.02924317753,25.161149590791997,5,4,2
MD13400,ECG Machine,2019-04-24,HealthCorp,Model-450,India,Operational lag reported.,15.0,12338.818374867944,33.74848719853803,4,5,3
MD13401,Ventilator,2019-04-25,BioSystems,Model-100,UK,Component replaced after overheating.,1.1769578697679175,3131.6754445165243,2.796088716604671,1,2,0
MD13402,MRI Scanner,2019-04-26,CardioSync,Model-900,Japan,Voltage spike observed.,5.353032615578156,3436.5748315722885,14.30207835825727,2,1,1
MD13403,Ventilator,2019-04-27,HealthCorp,Model-900,Japan,Battery wear detected.,5.139511202431692,2282.308169292857,10.630539604147884,3,1,0
MD13404,Defibrillator,2019-04-28,BioSystems,Model-900,India,Voltage spike observed.,10.644975933895504,9648.617061846511,27.04714416277914,6,9,3
MD13405,Defibrillator,2019-04-29,MediTech,Model-600,Japan,Operational lag reported.,11.224675198924071,6306.43468967003,29.836008825067672,4,6,3
MD13406,MRI Scanner,2019-04-30,MediTech,Model-100,USA,Routine check completed.,9.509879310110133,1622.0259402100482,16.602787444903996,4,5,2
MD13407,ECG Machine,2019-05-01,HealthCorp,Model-900,USA,Routine check completed.,13.39048826898783,7519.300408980586,20.59925354538606,5,4,2
MD13408,Defibrillator,2019-05-02,HealthCorp,Model-100,India,Voltage spike observed.,0.0,2689.578928425092,5.381824265812416,1,0,0
MD13409,MRI Scanner,2019-05-03,BioSystems,Model-900,UK,Operational lag reported.,6.359963659901055,3858.257611019881,6.145310334855999,3,1,1
MD13410,Ventilator,2019-05-04,MediTech,Model-100,USA,Routine check completed.,6.575277809433986,3509.978126273761,5.820275253411455,2,2,0
MD13411,Ventilator,2019-05-05,MediTech,Model-600,UK,Routine check completed.,5.188421591000168,5310.047175348953,9.543157215077713,4,1,1
MD13412,Ventilator,2019-05-06,HealthCorp,Model-900,Japan,Battery wear detected.,9.036465783979322,10573.714347284073,36.75682204205954,6,9,3
MD13413,MRI Scanner,2019-05-07,BioSystems,Model-900,India,Routine check completed.,3.899698292771201,2541.0046063900545,2.602734751424016,3,2,0
MD13414,Ventilator,2019-05-08,MediTech,Model-600,UK,Voltage spike observed.,10.83460980384221,7369.757360315087,28.1100060163022,5,9,3
MD13415,ECG Machine,2019-05-09,BioSystems,Model-100,India,Routine check completed.,4.192112418092208,3631.911535893559,5.910540258846296,2,2,0
MD13416,MRI Scanner,2019-05-10,MediTech,Model-450,Germany,Component replaced after overheating.,6.0008154603906,2596.567110633975,6.406009229068,3,0,0
MD13417,Defibrillator,2019-05-11,MediTech,Model-450,India,Battery wear detected.,7.067305970143622,4084.264220632329,11.91324227403244,4,1,1
MD13418,ECG Machine,2019-05-12,CardioSync,Model-100,Japan,Operational lag reported.,6.537480248729043,5809.400843929292,17.72161721149552,3,3,1
MD13419,MRI Scanner,2019-05-13,MediTech,Model-900,Germany,Operational lag reported.,8.011263597286522,10692.478751716371,16.943013750321786,3,5,2
MD13420,Ventilator,2019-05-14,BioSystems,Model-600,India,Operational lag reported.,1.9406123284300647,3133.91036856178,2.750282216382854,1,0,0
MD13421,ECG Machine,2019-05-15,BioSystems,Model-450,USA,Voltage spike observed.,1.408672263743638,5798.269405621066,5.4720354283031565,1,0,0
MD13422,MRI Scanner,2019-05-16,BioSystems,Model-900,USA,Battery wear detected.,10.949782584714274,10011.379554534778,27.52427843276745,4,8,3
MD13423,ECG Machine,2019-05-17,MediTech,Model-600,India,Battery wear detected.,3.8344897239908686,5258.801309513499,5.356894939686084,2,3,1
MD13424,ECG Machine,2019-05-18,MediTech,Model-100,Germany,Battery wear detected.,3.002740368005587,6715.229238289554,6.895671266657934,2,1,1
MD13425,MRI Scanner,2019-05-19,CardioSync,Model-100,USA,Routine check completed.,7.8619176277683,5056.838653605553,10.544824652604342,3,2,1
MD13426,Ventilator,2019-05-20,CardioSync,Model-450,Germany,Component replaced after overheating.,3.804185712587087,5502.891349324068,6.514047727293448,2,1,1
MD13427,MRI Scanner,2019-05-21,MediTech,Model-600,Japan,Routine check completed.,5.09215288693299,7509.835831989725,23.59498604520696,5,5,2
MD13428,Defibrillator,2019-05-22,HealthCorp,Model-900,UK,Operational lag reported.,8.694843948064403,13183.254786219368,20.225468214236745,6,5,3
MD13429,Defibrillator,2019-05-23,MediTech,Model-900,UK,Component replaced after overheating.,0.0,2222.585160302455,9.216558032858693,2,1,0
MD13430,Defibrillator,2019-05-24,CardioSync,Model-100,USA,Component replaced after overheating.,3.7639903458069366,3229.3336487954944,9.747289949622033,2,1,0
MD13431,Ventilator,2019-05-25,MediTech,Model-900,India,Routine check completed.,10.266244225594344,10851.261672416533,19.43139652987026,6,6,3
MD13432,Defibrillator,2019-05-26,BioSystems,Model-450,UK,Operational lag reported.,1.7171539096345891,6678.264289684363,6.965941569647424,3,3,1
MD13433,Ventilator,2019-05-27,MediTech,Model-450,USA,Component replaced after overheating.,5.739050688914974,7947.85808970038,6.676478755791088,4,1,1
MD13434,ECG Machine,2019-05-28,CardioSync,Model-600,India,Operational lag reported.,6.224918492299642,5298.930365182231,8.108892917912913,3,1,1
MD13435,ECG Machine,2019-05-29,BioSystems,Model-100,USA,Routine check completed.,1.6901005923927377,2248.805472430851,10.393693081493891,2,2,0
MD13436,MRI Scanner,2019-05-30,MediTech,Model-450,UK,Voltage spike observed.,2.9151226859905988,3011.036148736468,6.843833485985472,1,0,0
MD13437,MRI Scanner,2019-05-31,CardioSync,Model-900,USA,Routine check completed.,3.048382991073024,4128.248563634894,8.945600216659955,3,1,0
MD13438,ECG Machine,2019-06-01,BioSystems,Model-900,USA,Operational lag reported.,8.6995576322419,11301.347470585628,27.71650950279936,4,8,3
MD13439,MRI Scanner,2019-06-02,HealthCorp,Model-100,USA,Voltage spike observed.,13.28247930243497,9572.009901836893,35.411076044862114,4,8,3
MD13440,Defibrillator,2019-06-03,CardioSync,Model-450,USA,Voltage spike observed.,6.61565912534541,10664.03095125474,30.733353100780132,5,6,3
MD13441,MRI Scanner,2019-06-04,BioSystems,Model-450,USA,Operational lag reported.,3.5680176382643105,4076.2187560500265,8.84553540665817,3,1,0
MD13442,ECG Machine,2019-06-05,BioSystems,Model-900,Japan,Voltage spike observed.,2.596700989726455,1000.0,8.858626209412938,1,1,0
MD13443,MRI Scanner,2019-06-06,CardioSync,Model-900,Japan,Operational lag reported.,1.368521656272928,2191.1188480870005,7.106763952175569,1,2,0
MD13444,MRI Scanner,2019-06-07,HealthCorp,Model-900,UK,Operational lag reported.,6.961392559671105,8094.985369755252,24.20754591762193,5,5,2
MD13445,ECG Machine,2019-06-08,HealthCorp,Model-900,USA,Routine check completed.,7.031627888668364,9196.45826040016,10.588946093936068,5,5,2
MD13446,Defibrillator,2019-06-09,MediTech,Model-600,Japan,Routine check completed.,4.341832831992161,8308.170339798038,19.31103116955596,3,5,2
MD13447,Ventilator,2019-06-10,CardioSync,Model-600,UK,Voltage spike observed.,11.007526921728264,7510.696230363081,35.76750436134901,5,5,2
MD13448,Defibrillator,2019-06-11,MediTech,Model-600,Germany,Operational lag reported.,0.0,3020.1520731627493,6.145073410967309,3,2,0
MD13449,Defibrillator,2019-06-12,BioSystems,Model-900,India,Battery wear detected.,8.722986644717235,12001.641899591756,41.15929708242332,6,9,3
MD13450,Ventilator,2019-06-13,CardioSync,Model-600,USA,Component replaced after overheating.,9.313630803852227,9206.072190663965,30.837849292397653,5,8,3
MD13451,Ventilator,2019-06-14,BioSystems,Model-600,UK,Operational lag reported.,4.474293617918542,5887.228904735121,5.83933186783462,1,2,0
MD13452,MRI Scanner,2019-06-15,BioSystems,Model-100,UK,Battery wear detected.,2.134616173670949,2953.4238897199225,7.163127619082951,2,2,0
MD13453,Defibrillator,2019-06-16,HealthCorp,Model-450,Germany,Routine check completed.,3.83724292310818,2465.46112589059,7.316187732136143,3,1,0
MD13454,MRI Scanner,2019-06-17,HealthCorp,Model-900,USA,Operational lag reported.,6.709400869772536,6871.774738344994,12.283132619143933,3,2,1
MD13455,ECG Machine,2019-06-18,CardioSync,Model-600,USA,Voltage spike observed.,7.487607407006348,6729.816109928212,11.75004454669042,2,1,1
MD13456,Defibrillator,2019-06-19,BioSystems,Model-100,USA,Voltage spike observed.,3.072231807544901,3464.3834908508,7.527901257504457,1,1,0
MD13457,MRI Scanner,2019-06-20,BioSystems,Model-450,India,Component replaced after overheating.,6.424812254288211,11629.157780968471,40.58971145944331,4,9,3
MD13458,ECG Machine,2019-06-21,CardioSync,Model-600,USA,Voltage spike observed.,4.961220923041105,2913.8868383005947,15.906767532809116,2,2,1
MD13459,Defibrillator,2019-06-22,HealthCorp,Model-600,India,Battery wear detected.,13.962971843871044,8124.760788566562,21.08253978953333,6,9,3
MD13460,MRI Scanner,2019-06-23,MediTech,Model-100,India,Battery wear detected.,7.940049363488685,6919.708342771417,20.1382106627201,3,3,2
MD13461,MRI Scanner,2019-06-24,CardioSync,Model-900,Germany,Voltage spike observed.,5.5863921698519965,12684.218412689535,19.22475462286696,4,5,3
MD13462,MRI Scanner,2019-06-25,CardioSync,Model-600,Germany,Routine check completed.,8.44739766192146,9483.358850812,25.560541795844088,5,7,3
MD13463,MRI Scanner,2019-06-26,CardioSync,Model-600,UK,Routine check completed.,9.391633590056928,7371.667477506146,20.96705300199408,5,4,2
MD13464,Ventilator,2019-06-27,BioSystems,Model-450,USA,Routine check completed.,13.07369955326039,9145.71417127194,27.344635672588204,4,9,3
MD13465,ECG Machine,2019-06-28,HealthCorp,Model-900,UK,Component replaced after overheating.,4.0930553673640695,4537.623252399626,20.09014679050028,2,2,1
MD13466,MRI Scanner,2019-06-29,BioSystems,Model-900,UK,Operational lag reported.,0.9329280291939884,4708.644294251884,10.91048880343233,3,0,0
MD13467,ECG Machine,2019-06-30,BioSystems,Model-450,UK,Battery wear detected.,5.454890418229225,2368.4967414011026,5.3817719770089685,2,2,0
MD13468,Ventilator,2019-07-01,CardioSync,Model-900,Germany,Routine check completed.,7.022077013621107,5044.680021172704,11.161309190711068,4,2,1
MD13469,Defibrillator,2019-07-02,HealthCorp,Model-450,India,Component replaced after overheating.,10.548169803607038,6323.152354993205,5.028447421878088,3,4,2
MD13470,ECG Machine,2019-07-03,BioSystems,Model-450,India,Voltage spike observed.,7.735822603798236,11323.227961212866,30.253903900568396,6,9,3
MD13471,MRI Scanner,2019-07-04,BioSystems,Model-450,Japan,Operational lag reported.,10.09174790603617,8646.754843822799,15.266791454698726,4,5,2
MD13472,Defibrillator,2019-07-05,HealthCorp,Model-450,UK,Voltage spike observed.,6.6895207156343,7699.168301755237,30.440627780989743,4,4,2
MD13473,ECG Machine,2019-07-06,MediTech,Model-900,Japan,Component replaced after overheating.,11.039563530352032,7485.452641307104,14.098357775663164,5,4,2
MD13474,ECG Machine,2019-07-07,BioSystems,Model-100,India,Battery wear detected.,2.91191802300348,5077.4890604663005,12.808116082748844,3,2,1
MD13475,Defibrillator,2019-07-08,MediTech,Model-450,UK,Voltage spike observed.,6.476781504432622,11482.13958556388,39.52097042959677,5,5,3
MD13476,Defibrillator,2019-07-09,BioSystems,Model-600,USA,Routine check completed.,0.5483111202633602,3314.735660700035,3.707002893358302,3,0,0
MD13477,Ventilator,2019-07-10,BioSystems,Model-450,India,Routine check completed.,0.8234598810532492,4233.256247398623,3.6694381814957087,3,0,0
MD13478,ECG Machine,2019-07-11,BioSystems,Model-100,UK,Voltage spike observed.,1.1666278276632205,6156.333444344988,6.847594041283488,2,2,0
MD13479,ECG Machine,2019-07-12,HealthCorp,Model-100,UK,Component replaced after overheating.,10.14221061274199,1964.914538960159,2.4322435173394776,3,2,1
MD13480,Defibrillator,2019-07-13,BioSystems,Model-900,Germany,Component replaced after overheating.,7.272758179611315,8887.889883686903,22.554200823074492,3,5,2
MD13481,ECG Machine,2019-07-14,CardioSync,Model-450,India,Component replaced after overheating.,5.550469022808233,6438.324196671515,0.0,3,1,1
MD13482,ECG Machine,2019-07-15,CardioSync,Model-900,Germany,Battery wear detected.,4.317971983557175,3168.7932619101102,9.074951660394644,1,2,0
MD13483,ECG Machine,2019-07-16,HealthCorp,Model-100,India,Operational lag reported.,9.830609684431202,11604.129518430977,32.677055544722634,5,6,3
MD13484,Ventilator,2019-07-17,CardioSync,Model-900,UK,Component replaced after overheating.,2.7796037520651056,5132.168521104815,8.442406043109612,4,3,1
MD13485,MRI Scanner,2019-07-18,BioSystems,Model-600,Japan,Battery wear detected.,3.726312872131776,3686.2590589607016,15.430677924104735,2,1,1
MD13486,Defibrillator,2019-07-19,MediTech,Model-450,Japan,Voltage spike observed.,9.06518317349406,7557.691107646987,23.725739300759894,5,5,2
MD13487,ECG Machine,2019-07-20,MediTech,Model-450,UK,Operational lag reported.,3.873390124684672,5383.137941309122,14.42277493735887,3,1,1
MD13488,ECG Machine,2019-07-21,MediTech,Model-450,Japan,Voltage spike observed.,0.6904703003200692,4014.693818053555,7.232793733286783,3,0,0
MD13489,Ventilator,2019-07-22,MediTech,Model-100,Japan,Voltage spike observed.,13.574496273854532,11733.122571792595,20.733508722263583,4,3,2
MD13490,Defibrillator,2019-07-23,BioSystems,Model-900,Japan,Routine check completed.,5.071601662339842,2464.542537260473,4.336912716710597,2,2,0
MD13491,Ventilator,2019-07-24,HealthCorp,Model-100,Japan,Battery wear detected.,9.20394697774404,7595.257640302977,21.8693133799242,5,3,2
MD13492,MRI Scanner,2019-07-25,HealthCorp,Model-450,UK,Operational lag reported.,8.568296745164202,4324.88515297595,23.687038457534623,5,4,2
MD13493,Defibrillator,2019-07-26,CardioSync,Model-900,USA,Routine check completed.,0.0,5073.595569819097,5.245809988760463,2,2,0
MD13494,MRI Scanner,2019-07-27,MediTech,Model-900,USA,Component replaced after overheating.,9.022641207090524,3860.234286527005,4.341619085690805,1,1,0
MD13495,Defibrillator,2019-07-28,BioSystems,Model-450,India,Battery wear detected.,0.6953987346350874,2855.7644649135364,2.742987204858008,1,2,0
MD13496,Ventilator,2019-07-29,CardioSync,Model-600,India,Operational lag reported.,7.734108563206492,10072.00945547788,17.97748498199688,3,3,2
MD13497,Defibrillator,2019-07-30,CardioSync,Model-100,UK,Battery wear detected.,9.737555685674588,9089.40016558146,31.484743862845956,4,8,3
MD13498,Defibrillator,2019-07-31,BioSystems,Model-600,Germany,Routine check completed.,8.353522504230183,8587.618641862298,15.799161395193565,5,5,2
MD13499,Defibrillator,2019-08-01,HealthCorp,Model-450,Germany,Battery wear detected.,3.249755316915133,2290.274350709604,4.39958476443297,3,1,0
MD13500,Ventilator,2019-08-02,MediTech,Model-900,UK,Component replaced after overheating.,11.140223869858916,11618.508933390707,24.875714541654823,3,5,2
MD13501,MRI Scanner,2019-08-03,HealthCorp,Model-600,Japan,Routine check completed.,3.349845488821298,4798.02209200813,6.642641747904985,1,1,0
MD13502,Ventilator,2019-08-04,HealthCorp,Model-100,Germany,Battery wear detected.,7.432550756599075,4661.131986683613,9.346002703535234,4,1,1
MD13503,Defibrillator,2019-08-05,CardioSync,Model-450,Germany,Operational lag reported.,3.258614089237896,5178.643781072736,10.082636345429604,2,2,1
MD13504,MRI Scanner,2019-08-06,HealthCorp,Model-100,UK,Component replaced after overheating.,0.5348405112433894,3294.26953978394,8.882472520767399,3,2,0
MD13505,MRI Scanner,2019-08-07,BioSystems,Model-100,India,Voltage spike observed.,3.267578917707552,9372.83248375062,23.93053903146088,5,4,2
MD13506,MRI Scanner,2019-08-08,CardioSync,Model-600,India,Battery wear detected.,4.131684664284448,3753.653254552584,3.713857662845132,4,3,1
MD13507,Ventilator,2019-08-09,MediTech,Model-100,USA,Component replaced after overheating.,11.137224608424429,11350.80338711657,28.12073437551351,5,6,3
MD13508,MRI Scanner,2019-08-10,BioSystems,Model-600,UK,Operational lag reported.,11.796125409236094,9822.674580326004,31.123957469944838,5,7,3
MD13509,ECG Machine,2019-08-11,HealthCorp,Model-450,India,Voltage spike observed.,4.627220100846303,7401.5680516398115,27.41671544880316,6,7,3
MD13510,Ventilator,2019-08-12,BioSystems,Model-600,Japan,Battery wear detected.,4.544324735827384,3403.547089696837,7.662975589138073,3,0,0
MD13511,ECG Machine,2019-08-13,CardioSync,Model-100,Germany,Component replaced after overheating.,9.708885674900609,10443.10252131497,32.63125991247449,6,9,3
MD13512,Defibrillator,2019-08-14,CardioSync,Model-450,USA,Voltage spike observed.,9.901439185522609,8428.28942853981,15.177528621566037,5,7,3
MD13513,Ventilator,2019-08-15,CardioSync,Model-600,Germany,Voltage spike observed.,1.9803120214028307,4970.048772061625,7.979024543074996,1,0,0
MD13514,Defibrillator,2019-08-16,MediTech,Model-100,USA,Voltage spike observed.,5.5545122488583205,3638.707381235201,12.708454334611522,4,3,1
MD13515,Defibrillator,2019-08-17,BioSystems,Model-450,India,Operational lag reported.,13.257071863444269,6735.042400631644,23.686908817515707,3,5,2
MD13516,MRI Scanner,2019-08-18,MediTech,Model-600,Germany,Routine check completed.,1.647484286582754,4042.13490794564,2.239551103665276,1,1,0
MD13517,Ventilator,2019-08-19,BioSystems,Model-600,Germany,Component replaced after overheating.,8.050344485376357,9231.210684332536,24.31345210375813,4,5,3
MD13518,MRI Scanner,2019-08-20,BioSystems,Model-900,India,Voltage spike observed.,6.721248854216252,3879.4246986492376,11.456440441896412,4,3,1
MD13519,ECG Machine,2019-08-21,BioSystems,Model-600,India,Routine check completed.,8.08897204254327,6762.881318648322,17.246797737647526,3,5,2
MD13520,Defibrillator,2019-08-22,CardioSync,Model-900,India,Operational lag reported.,9.027800627810668,8117.540408062346,26.83363318082591,4,9,3
MD13521,MRI Scanner,2019-08-23,CardioSync,Model-600,Japan,Component replaced after overheating.,5.054750522356816,3045.132805185424,7.3381708325276,1,0,0
MD13522,Ventilator,2019-08-24,CardioSync,Model-450,Germany,Component replaced after overheating.,6.865977850012238,5637.624260778213,21.5179500549285,3,4,2
MD13523,ECG Machine,2019-08-25,BioSystems,Model-100,Japan,Battery wear detected.,7.630617259997821,7124.571739986166,29.40007118917701,5,8,3
MD13524,Defibrillator,2019-08-26,MediTech,Model-450,India,Battery wear detected.,2.319254918089818,6703.297858076293,12.536086057095035,3,2,1
MD13525,MRI Scanner,2019-08-27,CardioSync,Model-900,USA,Operational lag reported.,3.191675755930849,2711.197381158476,3.8666293706638335,1,0,0
MD13526,ECG Machine,2019-08-28,CardioSync,Model-100,India,Operational lag reported.,5.258256592728426,11220.913381868286,22.14158444534508,5,7,3
MD13527,MRI Scanner,2019-08-29,BioSystems,Model-450,Japan,Voltage spike observed.,7.6742569228743776,2911.486129602862,11.496072001478687,3,1,1
MD13528,ECG Machine,2019-08-30,HealthCorp,Model-900,Japan,Voltage spike observed.,5.351227416397618,4799.568868395793,6.959448143592114,4,1,1
MD13529,ECG Machine,2019-08-31,CardioSync,Model-600,UK,Battery wear detected.,6.4313594918128505,5925.100311209955,26.484115724348044,5,5,2
MD13530,Defibrillator,2019-09-01,HealthCorp,Model-450,UK,Routine check completed.,2.3005457979496926,4480.882246378752,7.426077024698126,2,1,0
